,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
20,-8.172071,0.8108813,7.7413316,5.784553,0.9252516,4.3979263,0.99314123,2.0395641,-5.025095,-4.9249563,5.055507,4.5999475,-6.74888,0.46854198,-2.247072,3.4687436,3.1861105,-3.1104882,-3.081631,-2.6253455,2.6515803,0.06705913,-5.4396305,0.53209776,-0.29978886,1.0956231,1.2215732,-1.7564119,-0.6737922,0.31613275,0.9744662,-0.10733607,0.31629238,-0.74292034,-0.8498612,-0.17237176,-1.1266991,1.1409279,0.0936826,-1.2549629,0.104578175,-0.66222143,-0.43607205,-0.24020417,-1.1064296,-0.4049917,0.44941804,-0.09861863,0.40517232,-0.4281357,0.2224131,0.16603066,0.32716253,0.31013918,0.24583222,0.7056657,0.8605223,0.6796848,0.49603736,-0.36018232,1.269278,-0.013274876,-0.3759577,0.06623626,0.008842078,-0.08284795,-0.48952186,0.2837525,-0.28821677,-0.47021475,-0.8882886,-0.6112338,0.20955734,-0.10508047,-0.5935648,-0.6176201,-0.8389413,0.1681408,1.0400238,-0.38911122,0.2306749,-0.08574534,-0.26978824,-0.49823436,-0.22609134,0.4629913,0.04879187,0.0045292457,-0.052505977,0.024787126,0.16994497,-0.12269298,0.11391816,0.08205432,0.07411912,0.19861059,0.040407777,-0.038758367,-0.20270959,0.12985024
21,-2.799729,14.365285,-1.3783318,-3.2469711,-1.6992037,-6.447489,9.281624,0.13454281,-2.278378,-3.0861535,1.3688501,2.6640265,-0.031219149,-0.88340086,1.9519029,0.6383013,0.49422222,-1.565544,2.0626392,-0.32871673,-1.5519276,-0.34179014,-0.62720937,-0.24258584,-1.0599023,0.9095608,-1.8085899,-0.1251047,-0.9767342,-2.4823787,1.0943859,-0.012447958,1.8010871,1.311547,0.1356842,0.20993154,-0.11260778,0.68729055,-0.28958338,-0.41949216,-0.42716247,-1.2845166,0.046137027,-0.46697208,-0.9704989,0.5984389,0.62436783,-0.31683636,0.44136453,-1.3384331,0.52956825,-0.1411534,-0.18515837,1.1375377,0.56919664,0.98201823,1.1452097,0.2614694,0.3962267,-0.7204933,1.7366472,0.061901815,-0.21483088,-0.056988604,-0.30245054,0.2318857,0.18590881,0.96825826,-0.52884233,-0.4885351,-0.71518326,-0.42691433,-0.03852618,-0.10542204,0.18370946,-0.8204928,0.73546195,-0.8571409,-0.28946963,0.5928549,0.7095769,-0.17724416,0.33403197,-0.38477167,0.32971853,-0.5004722,0.29788834,0.048742365,0.07971334,-0.040765908,-0.16083488,0.24013661,0.2437603,-0.020521263,0.043503392,0.12772535,0.11133028,-0.08502202,0.056806494,0.070755914
22,-0.73873645,-3.0771618,0.69454634,9.521507,-0.8571095,-4.9187913,0.15246503,4.2651477,0.048640434,-2.694459,0.920042,-4.153393,-3.877928,0.9982677,4.8103247,0.66772264,-0.75818944,-4.4217253,-0.07165717,-1.4590018,-2.2536178,-1.8171241,-2.2095115,3.1173427,-5.834851,-6.7844806,2.6531038,5.992883,-1.7276207,-1.4209317,-6.038049,1.6184055,-2.5749307,0.35292098,1.6910181,2.808883,1.0680449,1.1754873,0.6499633,3.4739146,-0.24569763,-0.71389383,-6.2883525,-3.567631,1.6739489,3.9500844,-2.8308356,0.21037118,-1.7002974,-3.3101585,-0.54491395,-1.1264689,1.9211644,1.4321654,-0.0111978995,-0.42518222,-1.689802,0.86499286,-0.04604776,0.095407054,1.1362973,-0.11395483,-0.239052,-0.10082506,0.2939635,-0.14729914,-0.245781,0.1633654,-0.5142432,-0.60866296,-0.17910302,0.1803217,0.16395175,-0.60429186,0.19449909,0.22999707,-0.33010095,0.024390638,0.11038103,-0.064699024,0.09425682,-0.25981984,0.37388718,0.017622719,-0.0849992,0.072648145,-0.2896377,0.3379379,0.14163512,-0.08084976,-0.547113,-0.21708024,-0.30968553,-0.2924571,0.17821488,-0.32730785,0.004547027,-0.11996555,0.0102029145,0.024144318
23,-1.6058329,-4.9105644,3.8743997,-1.8142508,5.022055,0.9297438,1.5674095,3.8983417,-0.8157429,-0.56107783,-2.3273153,8.644225,8.084526,8.274583,-0.9936685,0.37596044,6.903477,-2.9494922,2.9032707,-5.0244045,-0.74338794,-0.15039866,1.8326709,-1.9903841,5.092665,-3.8647351,-4.5093822,2.3989124,-2.83438,-2.427424,1.0059491,0.8336563,-0.74207425,-1.495321,0.69446117,0.62577015,0.6946874,-1.9158367,-0.96910536,2.1242816,0.5772298,-0.76880467,-1.1210228,1.0724025,-0.28868863,0.8061089,0.43182975,-1.1305678,0.26408198,0.47530353,-0.31666648,0.5619172,0.22888643,-1.0659854,0.38911176,-0.08885902,-0.18496384,0.9059475,0.22828001,-0.793583,0.72887665,0.13384515,-0.18616162,-0.0007883686,-0.61429113,-0.32204026,0.2065501,0.3517876,-0.36594328,-0.0075854184,-0.19743687,0.09702025,0.10376698,-0.07033763,-0.088226415,-0.04157273,-0.046461187,-0.04264562,-0.22171803,-0.26606515,-0.14153773,-0.20047563,0.0001864652,-0.17483816,0.20245764,0.2896136,0.37087935,0.11321058,-0.0021717078,0.15921395,-0.11302412,0.04993971,0.14015353,0.007415167,-0.10797296,-0.2982785,-0.24427365,0.052227523,0.024403475,-0.06568334
24,-1.0897484,1.693267,-0.041152425,-0.8624698,5.379819,-0.6021339,0.33288673,1.0171784,6.396794,-4.6784825,-3.3958147,-9.276288,-3.952796,1.8396906,9.804832,-2.4010177,2.877892,-0.9087396,4.492813,-6.8337216,-0.28179488,-2.023127,-5.704214,-2.6351001,6.188424,-0.5980201,0.2873251,-1.8587708,2.8625748,1.9248974,0.8648284,2.3272593,-0.9160099,2.813902,-0.84496087,0.14727657,-0.15747629,0.13026905,-1.3290681,-1.8343819,0.23084916,-1.0543503,-1.7216866,0.36102155,-0.77334064,-0.8348655,1.493846,0.40742067,0.31335133,-0.2576749,0.22731663,-0.67504054,0.28338856,1.1391153,0.6376403,0.21938486,0.39437187,0.02644425,0.49794498,0.70999044,1.016452,-0.035316844,0.07297631,0.027930727,-0.35575256,-0.1729775,0.041964803,0.27449584,-0.8402504,0.2542403,0.33462647,0.67626065,0.43103135,-0.20904295,-0.13016242,-0.08221249,-0.5165603,-0.045653097,-0.56952214,-0.29158378,0.23415963,-0.5607402,0.41586423,0.7354631,-0.54998976,-0.21333018,0.17802124,0.12805475,-0.20258875,0.13092372,0.18921797,0.028346961,-0.07433231,0.06988374,0.15314606,0.36041066,0.05224256,0.10465407,-0.17224164,-0.09127784
25,-1.8424609,-4.778432,3.965198,-1.724342,4.6153135,1.0202525,1.3254678,3.7334068,-0.9913784,-0.40773273,-2.3579056,8.479753,8.240112,8.491314,-1.008328,0.3547303,6.8887477,-2.8530686,3.049541,-4.772048,-1.0232418,0.103111446,1.8204157,-1.5793037,5.2647653,-4.015738,-4.366454,2.4530418,-2.7649655,-2.3918717,0.83862835,0.5206634,-0.73206776,-1.7182987,0.7021189,0.5687059,0.81028485,-2.081897,-0.7724928,2.366501,0.43285275,-0.62433016,-1.0880913,1.1817484,-0.107209265,0.98760855,0.514327,-1.0564095,0.17327814,0.47827885,-0.035619833,0.5816106,0.46048164,-0.9658603,0.60947466,-0.07666503,-0.22809619,0.6189968,0.36738408,-0.5178298,0.40358868,0.12456759,-0.104576066,-0.0043176045,-0.6305139,-0.437577,0.2503124,0.30015084,-0.2529689,0.44725507,-0.013381285,0.36275387,0.17186037,0.36965314,-0.075783096,-0.07699021,-0.19107471,0.1306132,-0.15005375,0.06608546,-0.07117159,-0.24216957,-0.11234399,0.10486156,0.20235951,0.31759933,0.2399792,-0.28666693,-2.5534868e-05,0.015633276,0.10127086,-0.032948047,0.29528102,-0.059648126,-0.16828297,-0.20981817,-0.3341829,0.08448899,0.05462159,0.20236473
26,1.8857734,7.3297377,-1.5831065,-2.1617405,12.529246,5.565997,-2.2632027,1.2808485,5.592679,-3.864427,-0.87398434,5.474375,-2.3852053,1.032143,2.0752308,-0.72480696,3.0119696,5.1027203,-1.8260847,0.48745626,-2.6054437,-0.8199574,1.34365,-3.6178324,-6.5604925,0.89955086,2.916578,-0.07146894,-0.8916992,1.631652,-0.19657458,0.45536688,0.50840646,-0.37124553,0.84119385,0.21906078,-0.2410805,-0.4989789,-0.15212867,0.5846886,-0.2446693,-0.1752164,-0.12359647,0.18583776,-0.6490056,0.71514994,0.22589557,-0.55260867,0.20709711,-0.68774194,0.544522,-0.4044044,0.7049663,0.28287777,0.4865113,0.5346598,0.38902256,0.003964398,0.62776107,0.03246736,0.40068936,-0.080311865,0.10965965,0.2517029,-0.75568676,-0.53919524,0.023865983,0.39074832,-0.48204026,0.57314247,0.08681318,0.59905714,-0.2993375,1.0283444,0.28879797,0.089500256,-0.31791878,-0.021607587,0.19244838,-0.08392081,-0.20021096,-0.21234702,0.23200217,0.08733162,0.006371368,-0.28829333,-0.16979,-0.36706522,-0.14208752,-0.22099575,0.0556344,-0.33062202,-0.04384547,0.020315774,-0.06716941,-0.19341119,-0.09991009,-0.0511864,-0.041177105,0.08431374
27,-0.9920114,3.3485742,-2.8521814,4.9083962,3.9381962,-6.586697,-0.3288146,-3.4418268,10.377497,-1.2502673,0.64629126,0.72955453,4.537348,-6.8765206,-4.8823876,-2.5903451,5.7399225,-7.264703,-7.1952405,0.44455293,-3.9962091,2.1556528,-1.5088576,1.915325,2.0407574,0.6320949,0.41723326,-1.0492058,-0.29779592,-1.6920294,-3.6387987,2.144142,-2.4419308,-1.2177777,2.5425987,-2.9460595,-1.2617213,-0.39096314,1.5106335,-1.2931957,0.5232746,0.3496185,-0.24169959,1.0595521,-0.7449074,-0.10408641,0.76699317,-0.18107463,1.063055,-0.7230504,0.60713667,-0.6407289,-0.11309998,1.1152343,0.57907087,1.3197459,1.0578582,-0.15157737,0.5076556,0.30261773,0.6744873,-0.107881665,-0.2518708,0.19996364,-0.30623505,-0.42376328,0.1280824,0.06404346,-0.17243639,0.4794237,0.15751675,0.63491124,-0.33422664,0.62052166,0.36696908,-0.16986953,-0.47492692,0.33045506,-0.17708051,0.9064024,0.030811436,0.20420949,0.29743767,-0.34332862,0.012573426,0.6378474,-0.53624433,0.056059565,0.0033513694,0.012831349,0.07343472,0.4203058,-0.010164804,-0.2029361,0.026566885,0.13234177,0.25880745,-0.11643582,0.08413221,-0.0015405009
28,-3.7109866,4.808492,2.4408078,0.63982224,0.12742467,-4.1614065,4.8909783,1.1172012,7.0870123,0.13103697,1.1003511,-8.0809965,-4.067452,6.880914,0.77746767,4.4984584,-1.5484121,-5.617858,-4.449248,-1.0796072,7.209431,-0.8780415,1.1936872,-2.7717674,-4.2460585,-2.2147155,-1.5940892,3.2767289,2.6319916,-1.4721276,-3.964979,0.7128335,5.879264,-4.643383,0.5254429,-0.93131226,-1.8766909,-4.6683836,-3.2173889,-0.3186664,1.3727592,0.2413396,1.7040837,0.050464667,0.02410229,-0.7988546,-0.4443454,-0.43457904,0.68091315,1.9001241,0.38933647,0.44598293,0.72013164,-0.31940478,0.022353236,0.22730589,0.50877935,-0.85682935,0.015090471,0.89327353,0.06466472,-0.2741718,0.13310874,0.048159987,-0.5238376,-0.17866816,-0.12911144,0.39936805,-0.083358526,0.061239887,-0.06399452,0.5307654,0.28138316,0.337223,-0.2329769,-0.20558098,-0.06977212,0.07082109,0.14108337,0.29684275,-0.15118653,-0.0008328995,0.006333905,-0.01007429,0.30713972,-0.0858393,-0.0913391,-0.13256203,0.18381445,-0.07981085,0.0573328,-0.121030465,-0.028221969,-0.009904988,0.07896238,0.07848918,0.2506725,0.49865457,-0.11419301,-0.3972091
29,1.4497149,0.065844916,-1.8195072,-3.037129,-4.3935924,0.201005,-4.593715,11.609213,3.425789,2.5867877,-6.191796,0.5103055,-5.681772,3.5805283,-0.044570692,0.95003986,2.5397031,-8.501958,4.1477675,0.5103602,0.02439199,2.2229083,1.4597981,2.71506,-3.6995049,5.064742,-1.8651817,-1.5535352,-2.0380867,2.318264,-0.4512973,-0.31640127,-0.6338575,-0.7592826,0.20476411,-1.8691678,0.6366424,0.5207333,0.42133912,-2.058436,-1.1705543,-1.0476809,-0.34666833,0.84655756,-1.0976049,1.1039388,0.53366774,0.2387193,-0.46838424,-0.4325583,1.3433571,0.14992672,0.5009909,1.5617563,1.0015688,0.34772593,1.575207,-0.58524007,0.13678484,0.54757214,0.7187252,-0.3705355,0.3003311,0.20737821,-0.87635446,-0.643591,0.25685942,0.19313148,-0.057647835,0.12312833,0.21895337,0.09711919,0.5497468,-0.124520905,0.08301995,0.14714625,1.0057071,1.2001157,0.76173395,-0.08398912,-0.653553,-0.3234987,-0.14917533,-0.05402524,0.0153077,-0.40767872,0.1170621,0.23795669,-0.07114656,0.17328084,-0.17331114,-0.071775556,0.35727635,-0.1012675,0.0036326942,0.09660074,0.38235152,-0.14345963,0.111604065,0.05919864
30,-3.7408986,-0.6674881,4.979865,3.021273,6.2838674,6.3871136,4.0363913,-0.39428535,5.4525714,2.38487,5.069044,-2.335689,-1.4041057,1.4575838,2.3881497,-0.03959597,3.6379833,0.32063624,2.8307574,7.9584594,-2.7858887,1.1281792,1.7069364,6.7782598,0.09302927,-3.2810261,-5.156826,-3.0472353,2.0100756,-0.32845712,-0.3282053,-0.48317975,2.7520912,0.5405864,-1.2047889,0.33158553,-1.0267664,1.7834427,0.5285666,-0.14268598,0.10073386,-0.31136551,1.4213082,-0.29802296,-0.38541973,0.89484257,-0.019345216,-0.065772146,0.25478965,0.025149966,-0.31619847,-0.7533264,1.2029072,1.0873376,0.9732813,-0.6535432,1.4424162,0.19470513,0.7657548,0.7741716,0.45506513,-0.554884,0.13136138,0.20045835,-0.28735706,-0.76511234,0.23438182,0.2748535,0.29392985,0.23433591,0.20372206,0.45109528,0.12348327,-0.14947215,-0.42183438,0.1902349,0.28610754,0.009857534,-0.013714653,-0.1615215,0.4580172,0.52923006,-0.14022867,-0.03357818,-0.08376602,0.11727494,0.10562957,-0.18896551,0.2691575,-0.17253773,-0.076300435,-0.12277897,-0.18813269,-0.19569166,-0.01737606,0.050675634,-0.0998326,-0.03134426,0.07169295,-0.06450309
31,-3.6253374,-0.5970085,5.052988,2.9993432,6.1882205,6.454528,3.9463677,-0.48116437,5.5088296,2.4736724,5.03941,-2.2765927,-1.327888,1.5165008,2.3838332,-0.10032568,3.5066803,0.32538038,2.815979,8.034245,-2.8371406,0.9592033,1.7186176,6.8261576,0.19206372,-3.2750688,-5.277213,-3.0300553,1.9217972,-0.226244,-0.24899842,-0.539863,2.7475421,0.38584504,-1.4019963,0.35288987,-0.9446834,1.8617889,0.41415948,-0.077418625,0.10668142,-0.35586482,1.3677038,-0.34209752,-0.3203003,0.9097091,-0.10049729,-0.06717541,0.21135493,-0.056876462,-0.29263988,-0.71418196,1.0818363,1.0409495,0.9174271,-0.720146,1.3761328,0.2527754,0.5747826,1.0655242,0.30426157,-0.49898785,0.15428096,0.052878004,-0.049160182,-0.38448775,0.14214796,0.19926022,0.1561713,0.02833075,0.2595676,0.30208287,0.13913782,-0.21389809,-0.506018,0.24833605,0.26778194,-0.04652454,-0.09623555,-0.1770547,0.36715972,0.5328217,-0.18012571,-0.07628486,-0.008202347,0.07178444,0.13936909,-0.110355094,0.20597428,-0.045144986,-0.108778656,-0.05882552,-0.29089296,-0.19846109,-0.09333914,0.06567778,-0.15849563,-0.019362725,0.1204483,0.04627294
32,-6.7817435,1.1469538,-4.1739526,5.4883366,0.38555527,6.917919,-3.687006,1.7677488,7.4091015,3.2002761,-0.62794834,3.5252419,3.1671212,-0.32352573,-4.612369,4.281036,-5.2433643,-2.613707,6.991974,4.2771635,2.7124758,-4.645322,-2.9170775,-2.920869,3.175433,1.189932,2.4778433,0.16937055,-1.9912462,-3.5407138,1.0173948,1.9963261,3.2757428,1.6349014,0.65855175,-1.4417611,-0.98818696,1.0893613,-0.8328362,0.96280885,1.8837459,-1.3680766,-0.4432908,-1.1514375,-0.0033562186,0.18046181,-0.54489243,-0.09097727,0.4799134,-1.6695672,0.954818,-0.75023884,-0.13508159,0.7544687,-0.16353391,0.69565,0.28104824,-1.3844332,1.0279987,1.3397534,0.2991343,-0.19516261,0.19963063,-0.034979034,0.058418658,0.63925076,-0.116182595,0.23795144,-0.20463534,-0.416951,0.22327913,0.2204203,0.221023,0.007812874,-0.26442885,0.09815097,0.082782336,0.15861934,0.12760778,0.16183102,-0.37477952,-0.12835208,-0.056968465,-0.21729873,-0.017062195,0.18788338,0.11229142,0.19976811,-0.436678,-0.13701816,-0.28808066,0.6299647,-0.47897568,0.5308098,-0.22681274,-0.049752623,-0.3219048,0.19368243,0.124631666,0.0045124847
33,0.24812311,-3.219091,-2.233817,-1.9960556,3.438663,6.6894608,7.863896,5.773911,-8.458305,-2.160516,3.41591,-5.267216,3.3917155,1.4727094,-6.127334,-2.412933,-1.6915112,-1.5163596,4.399582,-2.057943,-6.9496307,-3.8215327,1.9005594,0.00093257596,-2.1358135,3.46926,2.1415458,-0.00021641448,3.682207,-0.3623857,-3.027601,2.032488,-1.4532505,-1.4609622,-0.060493395,-1.7822403,-2.1655667,-0.6386322,-0.103814095,-1.6411543,2.305707,-0.52815783,0.14015476,-0.043746762,0.21500634,0.09213465,0.23215188,-1.0982616,0.49656302,0.1460051,-0.07138835,-0.4144454,0.7203944,1.1683306,0.88884383,-0.012144007,0.85669017,0.06954054,0.12956548,1.3687772,0.19659983,0.19349754,-0.2536737,-1.2127305,0.0069156056,0.6551003,-0.4512862,0.12702532,-0.4020796,-0.5280731,0.49270353,0.5273704,0.12093306,0.21159364,-0.24814002,0.2201266,0.0005516998,-0.00091909384,-0.15825503,-0.055868115,0.3313251,0.32406068,-0.54457486,-0.07477146,0.37728533,-0.18550797,-0.10403995,0.55260646,-0.27451348,0.010468355,0.26826906,0.034651697,0.21328615,0.14548548,0.078089304,-0.20141558,0.06181919,-0.20462589,-0.25705674,0.23767233
34,-2.267434,3.0635452,-2.4109495,-0.015309954,-4.021487,-4.904036,1.1592492,-0.6785126,-0.8252286,0.165712,-0.6538928,2.5691652,3.9412901,2.790395,-0.7706993,-0.29135796,5.3621535,-2.9186718,-0.038011152,-0.59238213,4.6799183,4.9186964,1.6917391,0.8306322,-2.0704708,3.3273757,3.123797,-3.0951033,5.602907,3.2117858,3.9462636,8.801173,0.6868449,-3.6357648,1.110975,6.3792787,4.6540303,4.090912,1.0461775,3.3665416,2.4355037,-5.152142,1.394483,-2.9462273,1.4241534,-1.3436815,-0.056002066,0.8119707,2.6960201,1.4910134,-0.6062545,-2.3687057,1.7480757,1.4547216,0.43451175,0.8192798,0.6861317,-0.33531606,-0.14745443,0.3046265,-0.11884504,0.09320791,0.01711283,-0.041391846,-0.004804628,0.4632511,-0.23748255,0.09560312,0.2616682,-0.8938776,0.34826347,-0.16194668,0.1363276,-0.1700567,0.13432427,0.14179769,0.113495134,-0.0021270164,0.08730067,0.6137848,-0.3780328,-0.2111637,-0.09383935,0.08449786,-0.3228139,0.023730788,-0.015916752,0.035556376,0.56433517,0.20272768,0.47346124,-0.003956508,-0.037155684,-0.18684547,0.08412072,-0.09693902,-0.3523552,0.0393947,-0.1006171,0.12136306
35,3.5428655,-2.3041687,0.45419976,-9.77114,-0.5003638,-1.4214426,-6.1787934,-8.304659,0.7363853,5.1935873,13.075976,3.5142047,-3.511234,4.9167113,-0.91837466,-2.3640208,-1.6487825,-3.225193,1.7827318,2.602123,-2.170747,2.4086618,-3.77496,-4.5407853,-0.30552572,2.1332066,-1.620562,2.9813526,1.3971019,0.5077209,-1.3273443,-0.3227474,-0.38575682,-0.92388767,1.4004807,-0.13884233,0.15787748,0.54284585,-1.4991858,-1.611395,0.38573226,-1.911437,-0.9616799,-0.5788036,-0.42066342,0.50890046,1.4780631,-1.4121932,-0.27494946,-1.1657063,0.39680594,-0.11088466,0.9873099,0.94020605,0.6246938,0.28251028,1.4152317,-0.14224946,-0.68089706,1.0721074,0.61356425,0.36561897,0.3867298,0.3890283,0.091271795,0.41048282,0.1106927,0.028967021,0.030081714,-0.5126181,0.485957,-0.18751138,-0.03424186,-0.5950523,0.11346993,0.36004868,0.04217226,-0.70278996,-0.20130952,0.20196621,-0.5910626,0.081011005,0.23487523,-0.33621314,-0.09099339,0.29394108,0.41046286,-0.53842074,-0.54538655,-0.18796264,0.22927292,-0.40056494,-0.102226615,-0.08863058,-0.09673078,-0.02747948,0.40649024,0.033556443,-0.17641065,0.20093025
36,-3.2750933,-2.6847215,0.4942394,12.95655,-4.3623343,-5.0990763,-1.5266649,-6.8041306,-2.0833626,-3.0679817,1.0370309,-0.40269694,0.59793746,2.8327694,0.70549697,-5.5579143,3.2352571,-0.32753813,6.160814,0.86353344,-0.32440293,-2.0753884,1.3106319,-5.274666,-3.6718738,0.59522504,-1.0731707,-3.4811957,-2.1382558,1.946428,-2.0497856,-0.7829409,0.48292485,0.10044035,0.4246913,-0.2878104,-0.35588333,-0.33614004,0.30033675,-0.0057880627,0.02971888,0.26421568,1.395879,0.4566523,-0.06131291,-0.028013432,0.38073334,-0.0329268,0.089406766,-0.27488858,0.99447125,-0.13490556,0.5411628,0.82173884,0.68647605,0.4648042,1.237763,-0.90138316,0.08057991,0.98646843,-0.08708005,-0.20688517,-0.010027195,0.021895368,0.37076366,0.16105258,-0.30240458,-0.061632015,0.32227474,-0.643444,0.014173844,0.2703508,0.047828708,-0.17788076,-0.32351884,0.13489638,-0.12235296,-0.28913167,-0.43048555,-0.20231713,-0.42418605,0.36687812,0.5358505,-0.21361196,0.028011598,-0.0132426005,-0.31254193,-0.08044079,0.052591465,0.20810847,-0.13210344,-0.119372524,0.509893,0.3677155,0.20292549,0.032701556,-0.15994474,-0.001950394,0.18420243,-0.3518722
37,-1.5155324,-4.1600327,4.016254,-1.9482683,3.8691514,1.4527767,0.6218695,3.3793988,-1.4206489,-0.16058277,-3.0653505,8.739886,8.376369,8.679935,-1.3585349,-0.32641575,6.2538176,-2.223693,3.1365817,-4.3908844,-1.0045124,0.04780424,1.752134,-1.4714432,5.4944263,-4.6441026,-4.624041,2.6228516,-2.9245996,-2.0361652,1.0055966,0.4927925,-1.5371245,-2.3453066,0.8605257,0.27703118,1.093708,-2.2265122,-0.65724874,2.4873853,0.08911362,-0.31543323,-0.48174217,1.2804328,0.42024767,0.98385173,0.5949405,-0.85812074,0.35403064,0.743158,0.08225819,0.7918848,0.47719207,-0.98046297,0.6931912,-0.44986928,-0.089144796,-0.19143519,-0.34022656,0.5218692,-0.43446043,-0.24413672,0.14999345,0.029774867,0.65537566,0.45144245,-0.31868544,-0.12483545,0.31287807,-0.48176652,0.16076627,-0.15924288,-0.026281726,-0.14324985,-0.00025023922,0.12848006,0.18683104,-0.124888964,0.17227642,0.014348328,0.02358016,0.2374128,0.06765517,-0.008922736,-0.17412944,-0.22560784,-0.30686286,0.0034557565,-0.016633475,0.042534947,0.06334664,0.051599957,-0.24137872,0.014593042,0.2509251,0.26931843,0.3386014,-0.14265898,-0.07017926,-0.15081686
38,-2.889127,-4.4411244,-0.22585472,6.697716,8.721917,-4.264612,1.9288356,-0.074056745,-6.09516,-2.0171587,-0.8128872,0.06813922,-2.6009495,-2.4352412,2.1993752,-5.2332306,1.569384,-4.848163,-1.0630825,6.9563,-1.6523876,0.32928285,2.3241363,1.6538993,2.8243518,3.916587,3.3415592,8.727421,-0.9604142,1.7052662,2.1254628,-0.082006544,1.1774335,0.8628412,-5.0546045,-0.31095016,4.0452995,-4.090092,-1.5765818,0.017226147,-1.5283566,-1.7652171,1.3362361,-0.5697286,-1.412764,-0.9059489,0.35815877,-0.09970756,1.2064389,-1.2864649,0.81058335,-0.4890885,-0.8908962,0.40472117,-0.14898425,0.091948226,0.99216205,-0.7932258,0.43486547,0.7666211,0.091884255,-0.3439885,0.15780842,-0.038792077,0.41788644,0.28389055,-0.4053775,-0.32367882,0.19232991,0.15463649,-0.0929009,-0.15721323,-0.12887338,0.084111296,-0.16541816,0.07773585,-0.29422894,0.16795412,-0.105554864,0.07530894,0.18304725,0.3569319,0.36536476,0.05364,-0.10545304,-0.3629283,-0.18185063,-0.2879089,-0.17110053,0.5354308,-0.27533576,0.17400661,0.2714583,-0.29619342,-0.34155938,0.03158089,-0.08798861,-0.06591018,-0.089927,0.14240453
39,-7.847206,1.7619536,7.75167,5.6683164,-0.2748302,5.374931,-0.74063146,1.269214,-6.030788,-4.5725865,4.385952,4.2542577,-6.365089,0.713648,-2.5837703,3.037633,2.192581,-2.1251094,-2.8464644,-1.9517028,1.8912226,0.2947718,-5.8541303,1.07818,0.4427305,0.11210335,1.4036468,-1.4969544,-0.59694535,0.687048,0.4296359,-0.7105422,-0.65645474,-2.123445,-0.57065725,-0.6966332,-1.0204135,0.64451027,0.5450832,-1.1222564,-0.5706463,-0.12818787,-0.05307891,-0.32198668,-0.3548565,-0.32725602,0.92368066,0.12875189,0.548224,-0.13624053,0.7636614,0.4133108,0.635745,0.52690893,0.9702224,0.369091,0.96405137,-0.9972789,0.015832627,0.8878691,-0.20213938,-0.25727952,-0.11748593,0.05504207,0.35791063,0.19549996,-0.18274482,-0.3026514,0.12811404,-0.11823154,-0.2020798,-0.39056352,0.19548762,0.27812135,-0.28198096,-0.3396389,-0.55686694,0.066800125,0.20777367,-0.17671978,-0.050829887,0.16222812,-0.018390615,0.09985647,-0.11810255,-0.35950595,-0.24648723,0.0062256716,-0.11104134,-0.25027144,0.24740204,-0.037505515,0.16930804,-0.08285826,0.07230196,-0.08594232,-0.1705183,0.24107604,0.34486184,-0.1343571
40,-1.4553257,-3.9179213,3.91971,-2.032879,3.8181953,1.4613827,0.47866645,3.366722,-1.574632,-0.1659697,-3.2067208,8.51861,8.570556,8.626962,-1.2636056,-0.45332775,6.049847,-2.1186807,3.198541,-4.3770823,-1.0988609,0.21552195,1.7015258,-1.3345618,5.6232076,-4.6998587,-4.6175985,2.805362,-3.0637903,-2.1583395,0.8579189,0.27984273,-1.6398277,-2.5967307,0.7916241,0.18078429,1.0716302,-2.328461,-0.5153601,2.5359457,-0.065326735,-0.22172366,-0.49421275,1.2064434,0.51595104,0.99703336,0.5659198,-0.8126775,0.3750527,0.77127165,0.25434864,0.8379231,0.4570438,-1.0675341,0.91954446,-0.37751076,-0.05124543,-0.45385817,-0.38144645,0.5653293,-0.68518,-0.17224185,0.17571312,0.10068995,0.60217226,0.2798421,-0.11308785,-0.52190405,0.26867276,-0.019243507,-0.034580138,-0.2604523,-0.20593062,-0.09813278,0.12161201,-0.035514478,0.05715765,0.020643221,0.20892414,0.15907633,0.20387663,0.21239612,0.041748974,0.09987742,-0.22460136,-0.3733871,-0.29146174,0.15047503,0.021738837,-0.21294211,-0.055958606,-0.0733552,-0.18066384,0.04622085,0.027110636,0.22719114,0.23243488,0.0032103527,-0.00446458,0.027725678
